WordId,Word,Reading,Difficulty,Category,RequiredLevel,ResearchTimeSeconds
9579,従軍,じゅうぐん,4,VERB,7,480
9580,従兄弟,いとこ,2,OBJECT,3,120
9581,従属,じゅうぞく,4,VERB,7,480
9582,従来,じゅうらい,4,ADJECTIVE,7,480
9583,柔道,じゅうどう,4,OBJECT,7,480
9584,柔軟,じゅうなん,4,ADJECTIVE,7,480
9585,柔和,にゅうわ,3,ADJECTIVE,5,270
9586,汁,しる,1,OBJECT,1,30
9587,渋い,しぶい,2,ADJECTIVE,3,120
9588,渋る,しぶる,2,VERB,3,120
9589,渋滞,じゅうたい,4,VERB,7,480
9590,獣,けもの,2,OBJECT,3,120
9591,獣医,じゅうい,3,OBJECT,5,270
9592,縦,たて,1,ADJECTIVE,1,30
9593,縦書き,たてがき,3,OBJECT,5,270
9594,縦断,じゅうだん,4,VERB,7,480
9595,重い,おもい,2,ADJECTIVE,3,120
9596,重さ,おもさ,2,OBJECT,3,120
9597,重たい,おもたい,3,ADJECTIVE,5,270
9598,重なる,かさなる,3,VERB,5,270
9599,重ねる,かさねる,3,VERB,5,270
9600,重ね合わせ,かさねあわせ,5,OBJECT,9,750
9601,重る,おもる,2,VERB,3,120
9602,重んじる,おもんじる,4,VERB,7,480
9603,重んずる,おもんずる,4,VERB,7,480
9604,重圧,じゅうあつ,4,OBJECT,7,480
9605,重苦しい,おもくるしい,5,ADJECTIVE,9,750
9606,重工業,じゅうこうぎょう,7,OBJECT,13,1470
9607,重視,じゅうし,3,VERB,5,270
9608,重症,じゅうしょう,5,ADJECTIVE,9,750
9609,重心,じゅうしん,4,OBJECT,7,480
9610,重責,じゅうせき,4,OBJECT,7,480
9611,重大,じゅうだい,4,ADJECTIVE,7,480
9612,重鎮,じゅうちん,4,OBJECT,7,480
9613,重箱,じゅうばこ,4,OBJECT,7,480
9614,重病,じゅうびょう,5,ADJECTIVE,9,750
9615,重役,じゅうやく,4,OBJECT,7,480
9616,重油,じゅうゆ,3,OBJECT,5,270
9617,重要,じゅうよう,4,ADJECTIVE,7,480
9618,重要視,じゅうようし,5,VERB,9,750
9619,重要性,じゅうようせい,6,OBJECT,11,1080
9620,重要文化財,じゅうようぶんかざい,9,OBJECT,17,2430
9621,重力,じゅうりょく,5,OBJECT,9,750
9622,銃器,じゅうき,3,OBJECT,5,270
9623,銃殺,じゅうさつ,4,VERB,7,480
9624,銃声,じゅうせい,4,OBJECT,7,480
9625,宿,やど,1,OBJECT,1,30
9626,宿す,やどす,2,VERB,3,120
9627,宿る,やどる,2,VERB,3,120
9628,宿屋,やどや,2,OBJECT,3,120
9629,宿舎,しゅくしゃ,4,OBJECT,7,480
9630,宿題,しゅくだい,4,OBJECT,7,480
9631,宿敵,しゅくてき,4,OBJECT,7,480
9632,宿泊,しゅくはく,4,VERB,7,480
9633,宿命,しゅくめい,4,OBJECT,7,480
9634,淑やか,しとやか,3,ADJECTIVE,5,270
9635,淑女,しゅくじょ,4,OBJECT,7,480
9636,淑徳,しゅくとく,4,OBJECT,7,480
9637,祝い,いわい,2,OBJECT,3,120
9638,祝う,いわう,2,VERB,3,120
9639,祝賀,しゅくが,3,VERB,5,270
9640,祝儀,しゅうぎ,3,OBJECT,5,270
9641,祝辞,しゅくじ,3,OBJECT,5,270
9642,祝電,しゅくでん,4,OBJECT,7,480
9643,祝日,しゅくじつ,4,ADJECTIVE,7,480
9644,祝杯,しゅくはい,4,OBJECT,7,480
9645,祝福,しゅくふく,4,VERB,7,480
9646,縮まる,ちぢまる,3,VERB,5,270
9647,縮む,ちぢむ,2,VERB,3,120
9648,縮める,ちぢめる,3,VERB,5,270
9649,縮れる,ちぢれる,3,VERB,5,270
9650,縮尺,しゅくしゃく,5,VERB,9,750
9651,縮小,しゅくしょう,5,VERB,9,750
9652,縮図,しゅくず,3,OBJECT,5,270
9653,粛清,しゅくせい,4,VERB,7,480
9654,塾,じゅく,2,OBJECT,3,120
9655,塾生,じゅくせい,4,OBJECT,7,480
9656,熟語,じゅくご,3,OBJECT,5,270
9657,熟睡,じゅくすい,4,VERB,7,480
9658,熟知,じゅくち,3,VERB,5,270
9659,熟練,じゅくれん,4,VERB,7,480
9660,出す,だす,1,VERB,1,30
9661,出る,でる,1,VERB,1,30
9662,出演,しゅつえん,4,VERB,7,480
9663,出火,しゅっか,3,VERB,5,270
9664,出すぎる,ですぎる,3,VERB,5,270
9665,出会い,であい,2,OBJECT,3,120
9666,お出かけ,おでかけ,3,OBJECT,5,270
9667,出願,しゅつがん,4,VERB,7,480
9668,出勤,しゅっきん,4,VERB,7,480
9669,出迎え,でむかえ,3,OBJECT,5,270
9670,出迎える,でむかえる,4,VERB,7,480
9671,出撃,しゅつげき,4,VERB,7,480
9672,出欠,しゅっけつ,4,OBJECT,7,480
9673,出現,しゅつげん,4,VERB,7,480
9674,出口,でぐち,2,OBJECT,3,120
9675,出向,しゅっこう,4,VERB,7,480
9676,出向く,でむく,2,VERB,3,120
9677,出獄,しゅつごく,4,VERB,7,480
9678,出産,しゅっさん,4,VERB,7,480
9679,出資,しゅっし,3,VERB,5,270
9680,出社,しゅっしゃ,4,VERB,7,480
9681,出し,だし,1,FOOD,1,30
9682,出場,しゅつじょう,5,VERB,9,750
9683,出身,しゅっしん,4,OBJECT,7,480
9684,出身者,しゅっしんしゃ,6,OBJECT,11,1080
9685,出身地,しゅっしんち,5,OBJECT,9,750
9686,出陣,しゅつじん,4,VERB,7,480
9687,出世,しゅっせ,3,VERB,5,270
9688,出征,しゅっせい,4,VERB,7,480
9689,出席,しゅっせき,4,VERB,7,480
9690,出席者,しゅっせきしゃ,6,OBJECT,11,1080
9691,出前,でまえ,2,VERB,3,120
9692,出足,であし,2,OBJECT,3,120
9693,出題,しゅつだい,4,VERB,7,480
9694,出鱈目,でたらめ,3,ADJECTIVE,5,270
9695,出遅れる,でおくれる,4,VERB,7,480
9696,出張,しゅっちょう,5,VERB,9,750
9697,出張所,しゅっちょうじょ,7,OBJECT,13,1470
9698,出直し,でなおし,3,VERB,5,270
9699,出廷,しゅってい,4,VERB,7,480
9700,出典,しゅってん,4,OBJECT,7,480
9701,出土,しゅつど,3,VERB,5,270
9702,出頭,しゅっとう,4,VERB,7,480
9703,出動,しゅつどう,4,VERB,7,480
9704,出入,しゅつにゅう,5,VERB,9,750
9705,出入り,でいり,2,VERB,3,120
9706,出納,すいとう,3,VERB,5,270
9707,出馬,しゅつば,3,VERB,5,270
9708,出発,しゅっぱつ,4,VERB,7,480
9709,出版,しゅっぱん,4,VERB,7,480
9710,出版物,しゅっぱんぶつ,6,OBJECT,11,1080
9711,出番,でばん,2,OBJECT,3,120
9712,出費,しゅっぴ,3,VERB,5,270
9713,出品,しゅっぴん,4,VERB,7,480
9714,出方,でかた,2,OBJECT,3,120
9715,出没,しゅつぼつ,4,VERB,7,480
9716,出来,しゅったい,4,VERB,7,480
9717,出来,でき,1,OBJECT,1,30
9718,出来る,できる,2,VERB,3,120
9719,出来るだけ,できるだけ,4,ADJECTIVE,7,480
9720,出来高,できだか,3,ADJECTIVE,5,270
9721,出来事,できごと,3,OBJECT,5,270
9722,出来上がり,できあがり,4,OBJECT,7,480
9723,出来上がる,できあがる,4,VERB,7,480
9724,出力,しゅつりょく,5,VERB,9,750
9725,出塁,しゅつるい,4,VERB,7,480
9726,術,じゅつ,2,OBJECT,3,120
9727,術語,じゅつご,3,OBJECT,5,270
9728,述べる,のべる,2,VERB,3,120
9729,述懐,じゅっかい,4,VERB,7,480
9730,俊英,しゅんえい,4,OBJECT,7,480
9731,俊足,しゅんそく,4,ADJECTIVE,7,480
9732,春,はる,1,OBJECT,1,30
9733,春夏秋冬,しゅんかしゅうとう,8,OBJECT,15,1920
9734,春休み,はるやすみ,4,OBJECT,7,480
9735,春秋,しゅんじゅう,5,OBJECT,9,750
9736,春先,はるさき,3,OBJECT,5,270
9737,春闘,しゅんとう,4,OBJECT,7,480
9738,春分,しゅんぶん,4,OBJECT,7,480
9739,瞬く,またたく,3,VERB,5,270
9740,瞬間,しゅんかん,4,OBJECT,7,480
9741,瞬時,しゅんじ,3,ADJECTIVE,5,270
9742,循環,じゅんかん,4,VERB,7,480
9743,旬,しゅん,2,ADJECTIVE,3,120
9744,旬,じゅん,2,OBJECT,3,120
9745,殉職,じゅんしょく,5,VERB,9,750
9746,殉難,じゅんなん,4,VERB,7,480
9747,準える,なぞらえる,4,VERB,7,480
9748,準じる,じゅんじる,4,VERB,7,480
9749,準ずる,じゅんずる,4,VERB,7,480
9750,準急,じゅんきゅう,5,OBJECT,9,750
9751,準拠,じゅんきょ,4,VERB,7,480
9752,準決勝,じゅんけっしょう,7,OBJECT,13,1470
9753,準備,じゅんび,3,VERB,5,270
9754,潤い,うるおい,3,OBJECT,5,270
9755,潤う,うるおう,3,VERB,5,270
9756,潤す,うるおす,3,VERB,5,270
9757,潤む,うるむ,2,VERB,3,120
9758,潤滑油,じゅんかつゆ,5,OBJECT,9,750
9759,純益,じゅんえき,4,OBJECT,7,480
9760,純金,じゅんきん,4,OBJECT,7,480
9761,純情,じゅんじょう,5,ADJECTIVE,9,750
9762,純粋,じゅんすい,4,ADJECTIVE,7,480
9763,純度,じゅんど,3,OBJECT,5,270
9764,純文学,じゅんぶんがく,6,OBJECT,11,1080
9765,めぐり合う,めぐりあう,4,VERB,7,480
9766,巡る,めぐる,2,VERB,3,120
9767,巡回,じゅんかい,4,VERB,7,480
9768,巡業,じゅんぎょう,5,VERB,9,750
9769,巡航,じゅんこう,4,VERB,7,480
9770,巡査,じゅんさ,3,OBJECT,5,270
9771,巡視,じゅんし,3,VERB,5,270
9772,巡礼,じゅんれい,4,VERB,7,480
9773,遵守,じゅんしゅ,4,VERB,7,480
9774,順に,じゅんに,3,OTHER,5,270
9775,順位,じゅんい,3,OBJECT,5,270
9776,順応,じゅんのう,4,VERB,7,480
9777,順次,じゅんじ,3,OTHER,5,270
9778,順序,じゅんじょ,4,OBJECT,7,480
9779,順調,じゅんちょう,5,ADJECTIVE,9,750
9780,順番,じゅんばん,4,OBJECT,7,480
9781,処遇,しょぐう,3,VERB,5,270
9782,処刑,しょけい,3,VERB,5,270
9783,処女,しょじょ,3,ADJECTIVE,5,270
9784,処置,しょち,2,VERB,3,120
9785,処罰,しょばつ,3,VERB,5,270
9786,処分,しょぶん,3,VERB,5,270
9787,処方,しょほう,3,VERB,5,270
9788,処理,しょり,2,VERB,3,120
9789,初,はつ,1,ADJECTIVE,1,30
9790,始め,はじめ,2,OBJECT,3,120
9791,初めて,はじめて,3,ADJECTIVE,5,270
9792,初める,そめる,2,VERB,3,120
9793,初演,しょえん,3,VERB,5,270
9794,初夏,しょか,2,OBJECT,3,120
9795,初回,しょかい,3,ADJECTIVE,5,270
9796,初期,しょき,2,ADJECTIVE,3,120
9797,初級,しょきゅう,4,ADJECTIVE,7,480
9798,初詣,はつもうで,4,OBJECT,7,480
9799,初出,しょしゅつ,4,VERB,7,480
9800,初旬,しょじゅん,4,OBJECT,7,480
9801,初場所,はつばしょ,4,OBJECT,7,480
9802,初心,しょしん,3,ADJECTIVE,5,270
9803,初心者,しょしんしゃ,5,OBJECT,9,750
9804,初雪,はつゆき,3,OBJECT,5,270
9805,初対面,しょたいめん,5,OBJECT,9,750
9806,初代,しょだい,3,ADJECTIVE,5,270
9807,初頭,しょとう,3,OBJECT,5,270
9808,初日,しょにち,3,OBJECT,5,270
9809,初任給,しょにんきゅう,6,OBJECT,11,1080
9810,初版,しょはん,3,OBJECT,5,270
9811,初歩,しょほ,2,ADJECTIVE,3,120
9812,初夢,はつゆめ,3,OBJECT,5,270
9813,初恋,はつこい,3,OBJECT,5,270
9814,初老,しょろう,3,ADJECTIVE,5,270
9815,所,ところ,2,OBJECT,3,120
9816,所で,ところで,3,OTHER,5,270
9817,所謂,いわゆる,3,ADJECTIVE,5,270
9818,所轄,しょかつ,3,VERB,5,270
9819,所管,しょかん,3,VERB,5,270
9820,所見,しょけん,3,OBJECT,5,270
9821,所在,しょざい,3,VERB,5,270
9822,所在地,しょざいち,4,OBJECT,7,480
9823,所持,しょじ,2,VERB,3,120
9824,所詮,しょせん,3,OTHER,5,270
9825,所属,しょぞく,3,VERB,5,270
9826,所長,しょちょう,4,OBJECT,7,480
9827,所定,しょてい,3,ADJECTIVE,5,270
9828,所得,しょとく,3,OBJECT,5,270
9829,所得税,しょとくぜい,5,OBJECT,9,750
9830,所有,しょゆう,3,VERB,5,270
9831,所有権,しょゆうけん,5,OBJECT,9,750
9832,所有者,しょゆうしゃ,5,OBJECT,9,750
9833,暑中,しょちゅう,4,OBJECT,7,480
9834,曙,あけぼの,3,OBJECT,5,270
9835,渚,なぎさ,2,OBJECT,3,120
9836,庶民,しょみん,3,OBJECT,5,270
9837,庶民的,しょみんてき,5,ADJECTIVE,9,750
9838,庶務,しょむ,2,OBJECT,3,120
9839,署名,しょめい,3,VERB,5,270
9840,書き言葉,かきことば,4,OBJECT,7,480
9841,書き込む,かきこむ,3,VERB,5,270
9842,書き取る,かきとる,3,VERB,5,270
9843,書き直す,かきなおす,4,VERB,7,480
9844,書き方,かきかた,3,OBJECT,5,270
9845,書院,しょいん,3,OBJECT,5,270
9846,書斎,しょさい,3,OBJECT,5,270
9847,書誌学,しょしがく,4,OBJECT,7,480
9848,書式,しょしき,3,OBJECT,5,270
9849,書籍,しょせき,3,OBJECT,5,270
9850,書体,しょたい,3,OBJECT,5,270
9851,書店,しょてん,3,OBJECT,5,270
9852,書道,しょどう,3,OBJECT,5,270
9853,書評,しょひょう,4,OBJECT,7,480
9854,書物,しょもつ,3,OBJECT,5,270
9855,書房,しょぼう,3,OBJECT,5,270
9856,書面,しょめん,3,OBJECT,5,270
9857,書類,しょるい,3,OBJECT,5,270
9858,諸,しょ,1,OTHER,1,30
9859,諸君,しょくん,3,OBJECT,5,270
9860,諸国,しょこく,3,OBJECT,5,270
9861,助かる,たすかる,3,VERB,5,270
9862,助け,たすけ,2,OBJECT,3,120
9863,助ける,たすける,3,VERB,5,270
9864,助け合う,たすけあう,4,VERB,7,480
9865,助っ人,すけっと,3,OBJECT,5,270
9866,助演,じょえん,3,VERB,5,270
9867,助教授,じょきょうじゅ,6,OBJECT,11,1080
9868,助産婦,じょさんぷ,4,OBJECT,7,480
9869,助詞,じょし,2,OBJECT,3,120
9870,助手,じょしゅ,3,OBJECT,5,270
9871,助成,じょせい,3,VERB,5,270
9872,助役,じょやく,3,OBJECT,5,270
9873,助力,じょりょく,4,VERB,7,480
9874,叙勲,じょくん,3,VERB,5,270
9875,叙事詩,じょじし,3,OBJECT,5,270
9876,叙述,じょじゅつ,4,VERB,7,480
9877,女,おんな,2,PERSON,3,120
9878,女の子,おんなのこ,4,OBJECT,7,480
9879,女の人,おんなのひと,5,OBJECT,9,750
9880,女らしい,おんならしい,5,ADJECTIVE,9,750
9881,女王,じょおう,3,PERSON,5,270
9882,女子高,じょしこう,4,OBJECT,7,480
9883,女子高生,じょしこうせい,6,OBJECT,11,1080
9884,女子大,じょしだい,4,OBJECT,7,480
9885,女児,じょじ,2,OBJECT,3,120
9886,女神,めがみ,2,OBJECT,3,120
9887,女房,にょうぼう,4,OBJECT,7,480
9888,女優,じょゆう,3,PERSON,5,270
9889,女流,じょりゅう,4,OBJECT,7,480
9890,序曲,じょきょく,4,OBJECT,7,480
9891,序説,じょせつ,3,OBJECT,5,270
9892,序盤,じょばん,3,OBJECT,5,270
9893,序文,じょぶん,3,OBJECT,5,270
9894,序幕,じょまく,3,ADJECTIVE,5,270
9895,序列,じょれつ,3,OBJECT,5,270
9896,徐行,じょこう,3,VERB,5,270
9897,そろそろ,そろそろ,3,OTHER,5,270
9898,除いて,のぞいて,3,OTHER,5,270
9899,除く,のぞく,2,VERB,3,120
9900,除外,じょがい,3,VERB,5,270
9901,除去,じょきょ,3,VERB,5,270
9902,除籍,じょせき,3,VERB,5,270
9903,除草,じょそう,3,VERB,5,270
9904,除名,じょめい,3,VERB,5,270
9905,傷害,しょうがい,4,VERB,7,480
9906,傷口,きずぐち,3,OBJECT,5,270
9907,傷者,しょうしゃ,4,OBJECT,7,480
9908,傷つける,きずつける,4,VERB,7,480
9909,償い,つぐない,3,OBJECT,5,270
9910,償う,つぐなう,3,VERB,5,270
9911,償還,しょうかん,4,VERB,7,480
9912,償却,しょうきゃく,5,VERB,9,750
9913,勝ち越し,かちこし,3,ADJECTIVE,5,270
9914,勝手,かって,2,ADJECTIVE,3,120
9915,勝訴,しょうそ,3,VERB,5,270
9916,勝敗,しょうはい,4,OBJECT,7,480
9917,勝負,しょうぶ,3,VERB,5,270
9918,勝利,しょうり,3,VERB,5,270
9919,召し上がる,めしあがる,4,VERB,7,480
9920,召集,しょうしゅう,5,VERB,9,750
9921,商,しょう,2,OBJECT,3,120
9922,商い,あきない,3,OBJECT,5,270
9923,商会,しょうかい,4,OBJECT,7,480
9924,商業,しょうぎょう,5,ADJECTIVE,9,750
9925,商工,しょうこう,4,OBJECT,7,480
9926,商工会議所,しょうこうかいぎしょ,9,OBJECT,17,2430
9927,商魂,しょうこん,4,OBJECT,7,480
9928,商事,しょうじ,3,OBJECT,5,270
9929,商談,しょうだん,4,VERB,7,480
9930,商店,しょうてん,4,OBJECT,7,480
9931,商店街,しょうてんがい,6,OBJECT,11,1080
9932,商売,しょうばい,4,VERB,7,480
9933,商標,しょうひょう,5,OBJECT,9,750
9934,商品,しょうひん,4,OBJECT,7,480
9935,商品券,しょうひんけん,6,OBJECT,11,1080
9936,商法,しょうほう,4,OBJECT,7,480
9937,商務,しょうむ,3,OBJECT,5,270
9938,商用,しょうよう,4,OBJECT,7,480
9939,唱える,となえる,3,VERB,5,270
9940,唱歌,しょうか,3,VERB,5,270
9941,奨学金,しょうがくきん,6,OBJECT,11,1080
9942,奨励,しょうれい,4,VERB,7,480
9943,宵,よい,1,OBJECT,1,30
9944,将棋,しょうぎ,3,OBJECT,5,270
9945,将棋倒し,しょうぎだおし,6,OBJECT,11,1080
9946,将軍,しょうぐん,4,OBJECT,7,480
9947,将来,しょうらい,4,VERB,7,480
9948,将来性,しょうらいせい,6,OBJECT,11,1080
9949,将来像,しょうらいぞう,6,OBJECT,11,1080
9950,小さい,ちいさい,3,ADJECTIVE,5,270
9951,少尉,しょうい,3,OBJECT,5,270
9952,小雨,こさめ,2,OBJECT,3,120
9953,小屋,こや,1,OBJECT,1,30
9954,小学,しょうがく,4,OBJECT,7,480
9955,小学校,しょうがっこう,6,OBJECT,11,1080
9956,小学生,しょうがくせい,6,OBJECT,11,1080
9957,小規模,しょうきぼ,4,ADJECTIVE,7,480
9958,小結,こむすび,3,OBJECT,5,270
9959,小遣い,こづかい,3,OBJECT,5,270
9960,小言,こごと,2,OBJECT,3,120
9961,小国,しょうこく,4,OBJECT,7,480
9962,小さじ,こさじ,2,OBJECT,3,120
9963,小皿,こざら,2,OBJECT,3,120
9964,小山,こやま,2,OBJECT,3,120
9965,小指,こゆび,2,OBJECT,3,120
9966,小枝,こえだ,2,ADJECTIVE,3,120
9967,小児,しょうに,3,OBJECT,5,270
9968,小児科,しょうにか,4,OBJECT,7,480
9969,小舟,こぶね,2,OBJECT,3,120
9970,小銃,しょうじゅう,5,OBJECT,9,750
9971,小人,しょうにん,4,OBJECT,7,480
9972,小数,しょうすう,4,ADJECTIVE,7,480
9973,小数点,しょうすうてん,6,OBJECT,11,1080
9974,小石,こいし,2,OBJECT,3,120
9975,小切手,こぎって,3,OBJECT,5,270
9976,小説,しょうせつ,4,OBJECT,7,480
9977,小説家,しょうせつか,5,OBJECT,9,750
9978,小川,おがわ,2,OBJECT,3,120
9979,小銭,こぜに,2,OBJECT,3,120
9980,小僧,こぞう,2,OBJECT,3,120
9981,小鳥,ことり,2,OBJECT,3,120
9982,小刀,こがたな,3,OBJECT,5,270
9983,小島,こじま,2,OBJECT,3,120
9984,小豆,あずき,2,OBJECT,3,120
9985,小道具,こどうぐ,3,OBJECT,5,270
9986,小麦,こむぎ,2,OBJECT,3,120
9987,小麦粉,こむぎこ,3,OBJECT,5,270
9988,小物,こもの,2,OBJECT,3,120
9989,小文字,こもじ,2,OBJECT,3,120
9990,小柄,こがら,2,ADJECTIVE,3,120
9991,小惑星,しょうわくせい,6,PLACE,11,1080
9992,少し,すこし,2,OTHER,3,120
9993,少しずつ,すこしずつ,4,OTHER,7,480
9994,少しも,すこしも,3,OTHER,5,270
9995,少ない,すくない,3,ADJECTIVE,5,270
9996,少佐,しょうさ,3,OBJECT,5,270
9997,少将,しょうしょう,5,OBJECT,9,750
9998,少年,しょうねん,4,OBJECT,7,480
9999,尚,なお,1,OTHER,1,30
10000,尚且つ,なおかつ,3,OTHER,5,270
10001,尚更,なおさら,3,OTHER,5,270
10002,床,とこ,1,OBJECT,1,30
10003,床,ゆか,1,OBJECT,1,30
10004,床の間,とこのま,3,OBJECT,5,270
10005,床屋,とこや,2,OBJECT,3,120
10006,床下,ゆかした,3,ADJECTIVE,5,270
10007,承る,うけたまわる,5,VERB,9,750
10008,承諾,しょうだく,4,VERB,7,480
10009,承知,しょうち,3,VERB,5,270
10010,抄本,しょうほん,4,OBJECT,7,480
10011,抄録,しょうろく,4,VERB,7,480
10012,招き,まねき,2,OBJECT,3,120
10013,招く,まねく,2,VERB,3,120
10014,招待,しょうたい,4,VERB,7,480
10015,掌握,しょうあく,4,VERB,7,480
10016,掌中,しょうちゅう,5,OBJECT,9,750
10017,昇格,しょうかく,4,VERB,7,480
10018,昇級,しょうきゅう,5,VERB,9,750
10019,昇進,しょうしん,4,VERB,7,480
10020,昭和,しょうわ,3,ADJECTIVE,5,270
10021,松,まつ,1,OBJECT,1,30
10022,松林,まつばやし,4,OBJECT,7,480
10023,沼,ぬま,1,OBJECT,1,30
10024,沼沢,しょうたく,4,OBJECT,7,480
10025,沼地,ぬまち,2,OBJECT,3,120
10026,消える,きえる,2,VERB,3,120
10027,消しゴム,けしごむ,3,OBJECT,5,270
10028,消す,けす,1,VERB,1,30
10029,消火器,しょうかき,4,OBJECT,7,480
10030,消去,しょうきょ,4,VERB,7,480
10031,消極,しょうきょく,5,VERB,9,750
10032,消極的,しょうきょくてき,7,ADJECTIVE,13,1470
10033,消息,しょうそく,4,OBJECT,7,480
10034,消息筋,しょうそくすじ,6,OBJECT,11,1080
10035,消毒,しょうどく,4,VERB,7,480
10036,消費,しょうひ,3,VERB,5,270
10037,消費者,しょうひしゃ,5,OBJECT,9,750
10038,消費税,しょうひぜい,5,OBJECT,9,750
10039,消防,しょうぼう,4,OBJECT,7,480
10040,消防車,しょうぼうしゃ,6,OBJECT,11,1080
10041,消防署,しょうぼうしょ,6,OBJECT,11,1080
10042,消滅,しょうめつ,4,VERB,7,480
10043,消耗品,しょうもうひん,6,OBJECT,11,1080
10044,焼きそば,やきそば,3,FOOD,5,270
10045,焼き芋,やきいも,3,OBJECT,5,270
10046,焼く,やく,1,VERB,1,30
10047,焼ける,やける,2,VERB,3,120
10048,焦がす,こがす,2,VERB,3,120
10049,焦げる,こげる,2,VERB,3,120
10050,焦り,あせり,2,OBJECT,3,120
10051,焦る,あせる,2,VERB,3,120
10052,焦燥,しょうそう,4,VERB,7,480
10053,照る,てる,1,VERB,1,30
10054,照れる,てれる,2,VERB,3,120
10055,照準,しょうじゅん,5,OBJECT,9,750
10056,照明,しょうめい,4,VERB,7,480
10057,症候群,しょうこうぐん,6,OBJECT,11,1080
10058,症状,しょうじょう,5,OBJECT,9,750
10059,省く,はぶく,2,VERB,3,120
10060,省庁,しょうちょう,5,OBJECT,9,750
10061,省略,しょうりゃく,5,VERB,9,750
10062,硝煙,しょうえん,4,OBJECT,7,480
10063,硝酸,しょうさん,4,ADJECTIVE,7,480
10064,称する,しょうする,4,VERB,7,480
10065,称号,しょうごう,4,OBJECT,7,480
10066,笑い,わらい,2,OBJECT,3,120
10067,笑い声,わらいごえ,4,OBJECT,7,480
10068,笑う,わらう,2,VERB,3,120
10069,笑み,えみ,1,OBJECT,1,30
10070,笑顔,えがお,2,OBJECT,3,120
10071,紹介者,しょうかいしゃ,6,OBJECT,11,1080
10072,肖像,しょうぞう,4,OBJECT,7,480
10073,衝撃,しょうげき,4,ADJECTIVE,7,480
10074,衝動,しょうどう,4,OBJECT,7,480
10075,衝突,しょうとつ,4,VERB,7,480
10076,証,あかし,2,VERB,3,120
10077,証拠,しょうこ,3,OBJECT,5,270
10078,証券,しょうけん,4,OBJECT,7,480
10079,証言,しょうげん,4,VERB,7,480
10080,証書,しょうしょ,4,OBJECT,7,480
10081,証明書,しょうめいしょ,6,OBJECT,11,1080
10082,詳しい,くわしい,3,ADJECTIVE,5,270
10083,詳細,しょうさい,4,ADJECTIVE,7,480
10084,詳述,しょうじゅつ,5,VERB,9,750
10085,象,ぞう,1,OBJECT,1,30
10086,象牙,ぞうげ,2,OBJECT,3,120
10087,賞金,しょうきん,4,OBJECT,7,480
10088,賞罰,しょうばつ,4,OBJECT,7,480
10089,賞味期限,しょうみきげん,6,OBJECT,11,1080
10090,賞与,しょうよ,3,OBJECT,5,270
10091,鍾乳洞,しょうにゅうどう,7,OBJECT,13,1470
10092,鐘楼,しょうろう,4,OBJECT,7,480
10093,障る,さわる,2,VERB,3,120
10094,障壁,しょうへき,4,OBJECT,7,480
10095,上,じょう,2,ADJECTIVE,3,120
10096,上がったり,あがったり,4,ADJECTIVE,7,480
10097,上がり,あがり,2,OBJECT,3,120
10098,上がる,あがる,2,VERB,3,120
10099,上げ,あげ,1,OBJECT,1,30
10100,上げる,あげる,2,VERB,3,120
10101,上っ調子,うわっちょうし,6,ADJECTIVE,11,1080
10102,上り,のぼり,2,ADJECTIVE,3,120
10103,上り下り,のぼりくだり,5,VERB,9,750
10104,上り坂,のぼりざか,4,OBJECT,7,480
10105,上る,のぼる,2,VERB,3,120
10106,上位,じょうい,3,ADJECTIVE,5,270
10107,上映,じょうえい,4,VERB,7,480
10108,上越,じょうえつ,4,OBJECT,7,480
10109,上演,じょうえん,4,VERB,7,480
10110,上下,うえした,3,ADJECTIVE,5,270
10111,上下,じょうげ,3,VERB,5,270
10112,上回る,うわまわる,4,VERB,7,480
10113,上海,しゃんはい,4,OBJECT,7,480
10114,上機嫌,じょうきげん,5,ADJECTIVE,9,750
10115,上記,じょうき,3,ADJECTIVE,5,270
10116,上級,じょうきゅう,5,ADJECTIVE,9,750
10117,上京,じょうきょう,5,VERB,9,750
10118,上空,じょうくう,4,OBJECT,7,480
10119,上限,じょうげん,4,ADJECTIVE,7,480
10120,上皇,じょうこう,4,OBJECT,7,480
10121,上告,じょうこく,4,VERB,7,480
10122,上司,じょうし,3,OBJECT,5,270
10123,上手,じょうず,3,ADJECTIVE,5,270
10124,上手投げ,うわてなげ,4,OBJECT,7,480
10125,上旬,じょうじゅん,5,OBJECT,9,750
10126,上昇,じょうしょう,5,VERB,9,750
10127,上場,じょうじょう,5,VERB,9,750
10128,上申,じょうしん,4,VERB,7,480
10129,上積み,うわづみ,3,VERB,5,270
10130,上層,じょうそう,4,OBJECT,7,480
10131,上体,じょうたい,4,OBJECT,7,480
10132,上達,じょうたつ,4,VERB,7,480
10133,上田,じょうでん,4,OBJECT,7,480
10134,上等,じょうとう,4,ADJECTIVE,7,480
10135,上半期,かみはんき,4,OBJECT,7,480
10136,上半身,じょうはんしん,6,OBJECT,11,1080
10137,上品,じょうひん,4,ADJECTIVE,7,480
10138,上部,じょうぶ,3,ADJECTIVE,5,270
10139,上陸,じょうりく,4,VERB,7,480
10140,上流,じょうりゅう,5,ADJECTIVE,9,750
10141,乗じる,じょうじる,4,VERB,7,480
10142,乗ずる,じょうずる,4,VERB,7,480
10143,乗っ取り,のっとり,3,OBJECT,5,270
10144,乗っ取る,のっとる,3,VERB,5,270
